Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
129451923,9/26/2021 12:56,9/26/2021 12:58,71219,85,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
129451942,9/26/2021 12:56,9/26/2021 13:09,70916,764,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
129451968,9/26/2021 12:57,9/26/2021 13:09,70775,745,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
129452021,9/26/2021 12:57,9/26/2021 13:47,70706,2961,1072,Glasshouse,,BIKE 70706,Customer
129452171,9/26/2021 12:59,9/26/2021 13:00,71219,97,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
129452225,9/26/2021 12:59,9/26/2021 13:13,70856,829,49501,Penn Ave & 39th St,1017,21st St & Penn Ave,Customer
129452357,9/26/2021 13:00,9/26/2021 13:07,70865,386,,BIKE 70865,1000,Liberty Ave & Stanwix St,Subscriber
129452375,9/26/2021 13:01,9/26/2021 13:09,71159,512,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
129452567,9/26/2021 13:02,9/26/2021 14:23,70255,4869,1072,Glasshouse,,BIKE 70255,Customer
129452575,9/26/2021 13:02,9/26/2021 15:48,71204,9966,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
129452683,9/26/2021 13:03,9/26/2021 13:10,70789,415,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
129452695,9/26/2021 13:04,9/26/2021 13:11,70656,472,1024,S Negley Ave & Baum Blvd,1062,S Winebiddle St & Penn Ave,Subscriber
129452937,9/26/2021 13:06,9/26/2021 13:11,70765,312,1016,17th St & Penn Ave,1010,10th St & Penn Ave,Customer
129453027,9/26/2021 13:07,9/26/2021 13:16,70607,547,1043,S Millvale Ave & Centre Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
129453230,9/26/2021 13:09,9/26/2021 13:30,70824,1299,1084,Hot Metal St & Tunnel Blvd,1003,First Ave & Smithfield St,Subscriber
129453275,9/26/2021 13:09,9/26/2021 13:19,70938,604,1043,S Millvale Ave & Centre Ave,1024,S Negley Ave & Baum Blvd,Subscriber
129453809,9/26/2021 13:14,9/26/2021 13:25,70858,608,1023,Liberty Ave & Baum Blvd,1028,Penn Ave & Putnam St (Bakery Square),Customer
129453885,9/26/2021 13:15,9/26/2021 13:25,70517,612,1012,North Shore Trail & Fort Duquesne Bridge,,BIKE 70517,Subscriber
129454102,9/26/2021 13:17,9/26/2021 14:14,70701,3366,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
129454364,9/26/2021 13:20,9/26/2021 13:41,70789,1249,1093,S Bouquet Ave & Sennott St,1033,Ivy St & Walnut St   ,Customer
129454536,9/26/2021 13:22,9/26/2021 13:53,71156,1853,1019,42nd St & Butler St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129455013,9/26/2021 13:27,9/26/2021 18:08,70693,16823,1014,Ridge Ave & Brighton Rd (CCAC),1000,Liberty Ave & Stanwix St,Customer
129455524,9/26/2021 13:33,9/26/2021 13:51,71179,1087,1003,First Ave & Smithfield St,1084,Hot Metal St & Tunnel Blvd,Subscriber
129455647,9/26/2021 13:34,9/26/2021 14:10,71189,2131,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
129455835,9/26/2021 13:36,9/26/2021 14:10,70829,2027,1003,First Ave & Smithfield St,49881,Arch St & Jacksonia St,Customer
129455842,9/26/2021 13:37,9/26/2021 14:11,70824,2060,1003,First Ave & Smithfield St,49881,Arch St & Jacksonia St,Customer
129456397,9/26/2021 13:43,9/26/2021 13:51,70796,525,1034,Ellsworth Ave & N Neville St,,BIKE 70796,Subscriber
129456417,9/26/2021 13:43,9/26/2021 13:55,70900,746,1013,Isabella St & Federal St (PNC Park),1016,17th St & Penn Ave,Subscriber
129456437,9/26/2021 13:43,9/26/2021 13:55,71174,708,1013,Isabella St & Federal St (PNC Park),1016,17th St & Penn Ave,Subscriber
129456605,9/26/2021 13:45,9/26/2021 13:53,70750,509,1017,21st St & Penn Ave,49671,9th St & Penn Ave,Customer
129456646,9/26/2021 13:45,9/26/2021 14:00,70799,845,,BIKE 70799,1056,Wood St & Sixth Ave,Customer
129456674,9/26/2021 13:46,9/26/2021 13:58,71234,737,1024,S Negley Ave & Baum Blvd,1043,S Millvale Ave & Centre Ave,Subscriber
129456747,9/26/2021 13:47,9/26/2021 13:48,70681,91,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
129456933,9/26/2021 13:49,9/26/2021 13:54,71198,327,1035,Fifth Ave & S Dithridge St,49301,Centre Ave & N Craig St,Subscriber
129456953,9/26/2021 13:49,9/26/2021 13:50,70681,86,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
129457345,9/26/2021 13:54,9/26/2021 14:03,70921,528,1027,Shady Ave & Ellsworth Ave,1033,Ivy St & Walnut St   ,Subscriber
129457414,9/26/2021 13:55,9/26/2021 14:24,70706,1731,,BIKE 70706,,BIKE 70706,Customer
129457461,9/26/2021 13:55,9/26/2021 14:09,70899,849,49441,Roup Ave & Friendship Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
129457505,9/26/2021 13:56,9/26/2021 15:01,70767,3904,1013,Isabella St & Federal St (PNC Park),1084,Hot Metal St & Tunnel Blvd,Customer
129457571,9/26/2021 13:57,9/26/2021 15:01,70665,3829,1013,Isabella St & Federal St (PNC Park),1084,Hot Metal St & Tunnel Blvd,Customer
129457753,9/26/2021 13:59,9/26/2021 14:24,70753,1500,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
129457790,9/26/2021 13:59,9/26/2021 14:17,70074,1080,1072,Glasshouse,1084,Hot Metal St & Tunnel Blvd,Subscriber
129457872,9/26/2021 14:00,9/26/2021 14:20,70752,1187,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
129457875,9/26/2021 14:00,9/26/2021 14:58,70934,3467,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
129457910,9/26/2021 14:01,9/26/2021 14:58,70066,3443,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
129458128,9/26/2021 14:04,9/26/2021 17:06,70617,10918,1068,Forbes Ave & Murray Ave,1033,Ivy St & Walnut St   ,Subscriber
129458247,9/26/2021 14:06,9/26/2021 14:15,70691,585,1088,Frazier St & Dawson St,1041,Fifth Ave & S Bouquet St,Subscriber
129458463,9/26/2021 14:09,9/26/2021 15:07,70900,3479,1016,17th St & Penn Ave,1003,First Ave & Smithfield St,Customer
129458467,9/26/2021 14:09,9/26/2021 15:07,71174,3489,1016,17th St & Penn Ave,1003,First Ave & Smithfield St,Customer
129458713,9/26/2021 14:12,9/26/2021 15:52,70853,6035,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
129458733,9/26/2021 14:12,9/26/2021 14:37,70445,1496,49611,24th St & Smallman St,1074,South Side Trail & S 4th St,Customer
129458757,9/26/2021 14:12,9/26/2021 14:37,70552,1465,49611,24th St & Smallman St,1074,South Side Trail & S 4th St,Customer
129458783,9/26/2021 14:13,9/26/2021 14:30,70799,1037,1056,Wood St & Sixth Ave,49691,Liberty Ave & 6th St,Customer
129459052,9/26/2021 14:16,9/27/2021 15:49,70511,91991,1015,Federal St & E North Ave,1029,Alder St & S Highland Ave,Customer
129459071,9/26/2021 14:17,9/26/2021 14:31,70836,845,49951,Butler St & 36th St,49611,24th St & Smallman St,Customer
129459072,9/26/2021 14:17,9/26/2021 14:27,70707,653,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1088,Frazier St & Dawson St,Subscriber
129459216,9/26/2021 14:19,9/26/2021 14:31,70861,712,49951,Butler St & 36th St,49611,24th St & Smallman St,Customer
129459263,9/26/2021 14:19,9/26/2021 15:13,70525,3235,1072,Glasshouse,1072,Glasshouse,Subscriber
129459289,9/26/2021 14:20,9/26/2021 14:34,70755,892,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Subscriber
129459337,9/26/2021 14:20,9/26/2021 15:46,70864,5121,1056,Wood St & Sixth Ave,49671,9th St & Penn Ave,Customer
129459480,9/26/2021 14:22,9/26/2021 21:04,70866,24086,1082,W Station Square Dr & Bessemer Court,1082,W Station Square Dr & Bessemer Court,Customer
129459541,9/26/2021 14:23,9/26/2021 14:51,70606,1670,1082,W Station Square Dr & Bessemer Court,1082,W Station Square Dr & Bessemer Court,Customer
129459761,9/26/2021 14:26,9/26/2021 14:44,70954,1063,1023,Liberty Ave & Baum Blvd,,BIKE 70954,Subscriber
129459798,9/26/2021 14:27,9/26/2021 14:31,70087,280,,BIKE 70087,,BIKE 70087,Subscriber
129459820,9/26/2021 14:27,9/26/2021 16:28,70674,7268,1084,Hot Metal St & Tunnel Blvd,1045,S 27th St & Sidney St. (Southside Works),Customer
129459827,9/26/2021 14:27,9/26/2021 14:34,70105,402,1029,Alder St & S Highland Ave,1023,Liberty Ave & Baum Blvd,Subscriber
129459848,9/26/2021 14:28,9/26/2021 16:27,70074,7185,1084,Hot Metal St & Tunnel Blvd,1045,S 27th St & Sidney St. (Southside Works),Customer
129459979,9/26/2021 14:30,9/26/2021 15:45,71181,4520,1056,Wood St & Sixth Ave,49671,9th St & Penn Ave,Customer
129460370,9/26/2021 14:36,9/26/2021 14:43,70921,435,1033,Ivy St & Walnut St   ,1027,Shady Ave & Ellsworth Ave,Subscriber
129460433,9/26/2021 14:37,9/26/2021 14:40,70277,181,1031,Maryland Ave & Ellsworth Ave,1032,Walnut St & College St,Subscriber
129460561,9/26/2021 14:39,9/26/2021 17:53,71198,11649,49301,Centre Ave & N Craig St,49251,Schenley Dr & Forbes Ave,Customer
129460575,9/26/2021 14:39,9/26/2021 16:37,70524,7108,1006,Ross St & Sixth Ave (Steel Plaza T Station),,BIKE 70524,Customer
129460957,9/26/2021 14:45,9/26/2021 16:36,70572,6693,1006,Ross St & Sixth Ave (Steel Plaza T Station),1000,Liberty Ave & Stanwix St,Customer
129460981,9/26/2021 14:45,9/26/2021 15:34,70968,2963,1072,Glasshouse,1045,S 27th St & Sidney St. (Southside Works),Customer
129461095,9/26/2021 14:47,9/26/2021 14:48,70587,73,1099,Forbes Ave & S Craig St,1099,Forbes Ave & S Craig St,Subscriber
129461097,9/26/2021 14:47,9/26/2021 15:09,70489,1308,1099,Forbes Ave & S Craig St,,BIKE 70489,Subscriber
129461312,9/26/2021 14:50,9/26/2021 15:06,71213,926,1002,Third Ave & Wood St,1016,17th St & Penn Ave,Customer
129461337,9/26/2021 14:51,9/26/2021 14:57,70848,345,1037,Frew St & Schenley Dr,1099,Forbes Ave & S Craig St,Subscriber
129461345,9/26/2021 14:51,9/26/2021 14:57,71166,383,1037,Frew St & Schenley Dr,1099,Forbes Ave & S Craig St,Subscriber
129461364,9/26/2021 14:51,9/26/2021 15:06,70606,876,1082,W Station Square Dr & Bessemer Court,1052,McAnulty Dr & Forbes Ave,Customer
129461412,9/26/2021 14:52,9/26/2021 15:06,70560,826,1002,Third Ave & Wood St,1016,17th St & Penn Ave,Customer
129461815,9/26/2021 14:59,9/26/2021 15:13,70829,818,49881,Arch St & Jacksonia St,1054,Smithfield St & Fourth Ave,Subscriber
129461900,9/26/2021 15:01,9/26/2021 15:05,70794,218,1044,Zulema St & Coltart Ave,1086,Technology Dr & Bates St ,Subscriber
129462004,9/26/2021 15:03,9/26/2021 15:10,70304,434,1038,Boulevard of the Allies & Parkview Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
129462032,9/26/2021 15:03,9/26/2021 15:22,70199,1111,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
129462084,9/26/2021 15:04,9/26/2021 15:20,70691,926,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
129462168,9/26/2021 15:06,9/26/2021 15:35,70552,1738,1074,South Side Trail & S 4th St,1045,S 27th St & Sidney St. (Southside Works),Customer
129462230,9/26/2021 15:07,9/26/2021 15:36,70087,1754,,BIKE 70087,1056,Wood St & Sixth Ave,Subscriber
129462275,9/26/2021 15:07,9/26/2021 15:34,71189,1606,1074,South Side Trail & S 4th St,1045,S 27th St & Sidney St. (Southside Works),Customer
129462279,9/26/2021 15:08,9/26/2021 15:16,70838,492,1054,Smithfield St & Fourth Ave,49671,9th St & Penn Ave,Subscriber
129462294,9/26/2021 15:08,9/27/2021 16:54,71188,92749,1012,North Shore Trail & Fort Duquesne Bridge,1085,Eliza Furnace Trail at Swinburne St,Customer
129462378,9/26/2021 15:10,9/26/2021 15:13,70385,223,1061,33rd St & Penn Ave ,,BIKE 70385,Customer
129462520,9/26/2021 15:12,9/26/2021 15:17,70899,278,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),49301,Centre Ave & N Craig St,Subscriber
129462529,9/26/2021 15:13,9/26/2021 15:24,71223,663,1024,S Negley Ave & Baum Blvd,49401,Stanton Ave & N Negley Ave,Subscriber
129462565,9/26/2021 15:13,9/26/2021 15:35,70363,1311,,BIKE 70363,1045,S 27th St & Sidney St. (Southside Works),Subscriber
129462648,9/26/2021 15:15,9/26/2021 15:47,70696,1952,1082,W Station Square Dr & Bessemer Court,1000,Liberty Ave & Stanwix St,Customer
129462688,9/26/2021 15:15,9/26/2021 15:48,70303,1981,1084,Hot Metal St & Tunnel Blvd,1033,Ivy St & Walnut St   ,Subscriber
129462697,9/26/2021 15:16,9/26/2021 15:23,70750,438,49671,9th St & Penn Ave,1017,21st St & Penn Ave,Customer
129462793,9/26/2021 15:17,9/26/2021 16:03,70255,2776,,BIKE 70255,1084,Hot Metal St & Tunnel Blvd,Customer
129462835,9/26/2021 15:18,9/26/2021 16:04,70706,2802,,BIKE 70706,1084,Hot Metal St & Tunnel Blvd,Customer
129462880,9/26/2021 15:18,9/26/2021 15:33,70304,908,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1093,S Bouquet Ave & Sennott St,Subscriber
129463160,9/26/2021 15:23,9/26/2021 17:08,70978,6259,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
129463341,9/26/2021 15:26,9/26/2021 15:38,70944,718,1031,Maryland Ave & Ellsworth Ave,1033,Ivy St & Walnut St   ,Customer
129463457,9/26/2021 15:29,9/26/2021 16:20,70465,3066,1046,S 25th St & E Carson St,1086,Technology Dr & Bates St ,Customer
129463495,9/26/2021 15:29,9/26/2021 16:20,70501,3040,1046,S 25th St & E Carson St,1086,Technology Dr & Bates St ,Customer
129463505,9/26/2021 15:29,9/26/2021 15:51,70517,1301,,BIKE 70517,1016,17th St & Penn Ave,Customer
129463530,9/26/2021 15:30,9/26/2021 15:51,70440,1262,1001,Forbes Ave & Market Square,1016,17th St & Penn Ave,Customer
129463661,9/26/2021 15:32,9/26/2021 15:39,70959,426,49881,Arch St & Jacksonia St,49881,Arch St & Jacksonia St,Customer
129463669,9/26/2021 15:33,9/26/2021 15:40,70703,441,1095,Schenley Dr & Forbes Ave (Schenley Plaza),49301,Centre Ave & N Craig St,Subscriber
129463678,9/26/2021 15:33,9/26/2021 15:46,70750,822,1017,21st St & Penn Ave,1002,Third Ave & Wood St,Subscriber
129463734,9/26/2021 15:34,9/26/2021 16:21,71209,2825,1046,S 25th St & E Carson St,1086,Technology Dr & Bates St ,Customer
129463771,9/26/2021 15:34,9/26/2021 15:39,70824,278,49881,Arch St & Jacksonia St,49881,Arch St & Jacksonia St,Customer
129463797,9/26/2021 15:35,9/26/2021 15:40,70899,296,49301,Centre Ave & N Craig St,49301,Centre Ave & N Craig St,Customer
129464039,9/26/2021 15:40,9/26/2021 16:08,70643,1669,1033,Ivy St & Walnut St   ,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
129464057,9/26/2021 15:40,9/26/2021 16:03,70944,1341,1033,Ivy St & Walnut St   ,1099,Forbes Ave & S Craig St,Customer
129464160,9/26/2021 15:43,9/26/2021 16:44,70802,3684,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
129464208,9/26/2021 15:44,9/26/2021 16:00,70329,988,1063,Penn Ave & N Atlantic Ave,49611,24th St & Smallman St,Subscriber
129464327,9/26/2021 15:47,9/26/2021 16:07,70789,1195,1033,Ivy St & Walnut St   ,1068,Forbes Ave & Murray Ave,Subscriber
129464399,9/26/2021 15:49,9/26/2021 16:03,70703,870,49301,Centre Ave & N Craig St,1029,Alder St & S Highland Ave,Subscriber
129464449,9/26/2021 15:50,9/27/2021 13:09,70865,76753,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
129464502,9/26/2021 15:51,9/26/2021 17:32,70665,6063,1084,Hot Metal St & Tunnel Blvd,1048,S 18th St & Sidney St,Customer
129464669,9/26/2021 15:55,9/26/2021 16:03,70304,508,1093,S Bouquet Ave & Sennott St,49301,Centre Ave & N Craig St,Subscriber
129464691,9/26/2021 15:55,9/26/2021 16:21,70523,1558,1013,Isabella St & Federal St (PNC Park),,BIKE 70523,Customer
129464739,9/26/2021 15:56,9/26/2021 16:01,71180,317,1005,Forbes Ave & Grant St,1052,McAnulty Dr & Forbes Ave,Subscriber
129464757,9/26/2021 15:56,9/26/2021 16:25,70681,1699,1061,33rd St & Penn Ave ,1000,Liberty Ave & Stanwix St,Subscriber
129464786,9/26/2021 15:57,9/26/2021 16:43,70743,2725,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
129464788,9/26/2021 15:57,9/26/2021 16:02,70489,270,,BIKE 70489,,BIKE 70489,Subscriber
129464850,9/26/2021 15:59,9/26/2021 16:43,70801,2660,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
129465017,9/26/2021 16:03,9/26/2021 16:17,70861,872,49611,24th St & Smallman St,1061,33rd St & Penn Ave ,Customer
129465031,9/26/2021 16:03,9/26/2021 16:17,70836,854,49611,24th St & Smallman St,1061,33rd St & Penn Ave ,Customer
129465038,9/26/2021 16:03,9/26/2021 16:45,70066,2480,1045,S 27th St & Sidney St. (Southside Works),1056,Wood St & Sixth Ave,Subscriber
129465071,9/26/2021 16:04,9/26/2021 16:57,70548,3215,49941,Allegheny Station,49671,9th St & Penn Ave,Customer
129465074,9/26/2021 16:04,9/26/2021 16:12,70489,490,,BIKE 70489,,BIKE 70489,Subscriber
129465076,9/26/2021 16:04,9/26/2021 16:16,70527,694,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1038,Boulevard of the Allies & Parkview Ave,Subscriber
129465103,9/26/2021 16:04,9/26/2021 16:58,70589,3208,49941,Allegheny Station,49671,9th St & Penn Ave,Customer
129465117,9/26/2021 16:05,9/27/2021 9:35,71213,63000,1016,17th St & Penn Ave,,BIKE 71213,Customer
129465150,9/26/2021 16:05,9/26/2021 19:48,70676,13366,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
129465178,9/26/2021 16:06,9/26/2021 16:43,70517,2186,1016,17th St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129465216,9/26/2021 16:07,9/27/2021 9:36,70440,62933,1016,17th St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129465230,9/26/2021 16:07,9/27/2021 11:11,70808,68634,1072,Glasshouse,1049,S 12th St & E Carson St,Customer
129465240,9/26/2021 16:07,9/26/2021 16:22,70124,858,1012,North Shore Trail & Fort Duquesne Bridge,49671,9th St & Penn Ave,Customer
129465244,9/26/2021 16:08,9/26/2021 16:14,70898,370,1094,O'Hara St & Desoto St,49301,Centre Ave & N Craig St,Subscriber
129465285,9/26/2021 16:09,9/26/2021 16:26,70525,1061,1072,Glasshouse,1049,S 12th St & E Carson St,Customer
129465354,9/26/2021 16:10,9/26/2021 16:46,70661,2185,1012,North Shore Trail & Fort Duquesne Bridge,1019,42nd St & Butler St,Customer
129465359,9/26/2021 16:10,9/26/2021 16:26,70791,976,1072,Glasshouse,1049,S 12th St & E Carson St,Customer
129465363,9/26/2021 16:10,9/26/2021 16:44,70305,2029,1012,North Shore Trail & Fort Duquesne Bridge,1019,42nd St & Butler St,Customer
129465373,9/26/2021 16:10,9/27/2021 16:04,70687,86046,1012,North Shore Trail & Fort Duquesne Bridge,49621,14th St & Penn Ave,Customer
129465393,9/26/2021 16:10,9/27/2021 16:05,70685,86058,1012,North Shore Trail & Fort Duquesne Bridge,49621,14th St & Penn Ave,Customer
129465475,9/26/2021 16:12,9/26/2021 16:50,71176,2290,1000,Liberty Ave & Stanwix St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
129465484,9/26/2021 16:12,9/26/2021 16:37,71217,1444,1012,North Shore Trail & Fort Duquesne Bridge,1016,17th St & Penn Ave,Customer
129465488,9/26/2021 16:13,9/26/2021 17:15,70709,3771,1033,Ivy St & Walnut St   ,1032,Walnut St & College St,Subscriber
129465492,9/26/2021 16:13,9/26/2021 16:37,70856,1432,1017,21st St & Penn Ave,1056,Wood St & Sixth Ave,Subscriber
129465541,9/26/2021 16:14,9/27/2021 16:55,70977,88862,49941,Allegheny Station,49611,24th St & Smallman St,Customer
129465616,9/26/2021 16:16,9/27/2021 16:53,70952,88670,1000,Liberty Ave & Stanwix St,1082,W Station Square Dr & Bessemer Court,Customer
129465633,9/26/2021 16:16,9/26/2021 16:40,71155,1427,1012,North Shore Trail & Fort Duquesne Bridge,1017,21st St & Penn Ave,Customer
129465649,9/26/2021 16:16,9/26/2021 16:37,70149,1218,1012,North Shore Trail & Fort Duquesne Bridge,1016,17th St & Penn Ave,Customer
129465709,9/26/2021 16:18,9/26/2021 16:40,70742,1327,1012,North Shore Trail & Fort Duquesne Bridge,1017,21st St & Penn Ave,Customer
129465717,9/26/2021 16:18,9/26/2021 16:25,70565,451,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
129465723,9/26/2021 16:18,9/26/2021 16:28,70898,591,49301,Centre Ave & N Craig St,,BIKE 70898,Subscriber
129465743,9/26/2021 16:18,9/26/2021 16:36,70225,1042,,BIKE 70225,1013,Isabella St & Federal St (PNC Park),Customer
129465754,9/26/2021 16:19,9/26/2021 17:56,71177,5854,1072,Glasshouse,1002,Third Ave & Wood St,Customer
129465779,9/26/2021 16:19,9/26/2021 16:26,70822,397,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),,BIKE 70822,Customer
129465788,9/26/2021 16:19,9/26/2021 17:57,70833,5880,1072,Glasshouse,1002,Third Ave & Wood St,Customer
129465809,9/26/2021 16:20,9/26/2021 16:52,71156,1912,1012,North Shore Trail & Fort Duquesne Bridge,1072,Glasshouse,Customer
129465829,9/26/2021 16:20,9/26/2021 16:53,71190,1966,1012,North Shore Trail & Fort Duquesne Bridge,1072,Glasshouse,Customer
